duration_ms,popularity,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,n_beats,processing,genre,chord_type,Colore_encoded
4.029333333333334,46,0.69,0.513,-12.529,0.0975,0.302,0.536,0.281,0.635,142.221,3.0,567.0,1.2793053545586106,j-dance,F+,28
7.4,0,0.069,0.196,-24.801,0.0805,0.283,0.934,0.36,0.0336,75.596,3.0,617.0,2.36741214057508,iranian,C#-,12
5.558433333333333,3,0.363,0.854,-7.445,0.0397,8.93e-05,0.8,0.262,0.489,116.628,3.0,652.0,3.70048309178744,black-metal,D,15
4.496666666666667,23,0.523,0.585,-5.607,0.0765,0.0664,0.00127,0.117,0.385,140.88,3.0,619.0,1.2793053545586106,bluegrass,F+,28
5.127516666666667,25,0.643,0.687,-11.34,0.0539,0.000576,0.0969,0.299,0.637,143.956,3.0,733.0,4.067085953878407,happy,G+,34
3.7377666666666665,32,0.642,0.972,-3.047,0.0967,0.00152,2.39e-05,0.384,0.421,118.035,3.0,432.0,1.2793053545586106,industrial,F,24
3.752666666666667,27,0.777,0.949,-2.488,0.0585,0.306,1.63e-05,0.299,0.85,109.992,3.0,411.0,3.70048309178744,j-idol,D+,19
3.6771,64,0.741,0.816,-5.597,0.0797,0.0211,0.0,0.0981,0.574,146.075,3.0,517.0,0.916010498687664,spanish,E,21
1.9469166666666666,45,0.153,0.119,-25.16,0.0501,0.704,0.913,0.543,0.0342,84.886,3.0,162.0,1.1709531013615733,sleep,F#,25
6.763333333333334,21,0.311,0.729,-7.047,0.0346,0.000116,0.222,0.225,0.119,141.326,3.0,882.0,0.916010498687664,black-metal,E+,22
3.188266666666667,19,0.924,0.893,-2.567,0.191,0.0166,0.859,0.0907,0.613,129.999,3.0,412.0,4.067085953878407,j-dance,G+,34
1.6587666666666667,21,0.885,0.75,-8.859,0.173,0.0878,0.963,0.0453,0.406,140.079,3.0,231.0,1.1709531013615733,techno,F#-,27
3.6388166666666666,22,0.792,0.854,-6.17,0.105,0.116,4.02e-06,0.108,0.829,110.01,3.0,400.0,4.067085953878407,j-dance,G+,34
4.2782,51,0.406,0.23,-9.007,0.0297,0.88,0.0,0.107,0.395,159.914,3.0,667.0,0.916010498687664,mandopop,E,21
2.42955,22,0.603,0.921,-3.555,0.0931,0.198,0.00035,0.133,0.816,122.978,3.0,295.0,1.2793053545586106,afrobeat,F,24
3.677766666666667,25,0.529,0.99,-4.075,0.0422,0.000821,0.0743,0.306,0.589,135.989,3.0,488.0,1.343558282208589,industrial,A,0
3.2441333333333335,57,0.17,0.00316,-38.615,0.0422,0.991,0.931,0.111,0.0946,70.964,2.0,230.0,1.2793053545586106,sleep,F-,29
3.2436,1,0.717,0.795,-4.198,0.291,0.0298,2.33e-06,0.133,0.792,133.673,4.0,429.0,2.7259036144578315,j-dance,G#,31
2.072216666666667,14,0.883,0.395,-11.0,0.0404,0.486,1.76e-05,0.0979,0.884,135.045,2.0,274.0,3.349056603773585,disney,C,9
2.2333333333333334,45,0.747,0.571,-6.985,0.119,0.0264,0.888,0.102,0.71,89.96,3.0,196.0,0.7573891625615764,study,A#-,3
3.1211,53,0.679,0.663,-6.279,0.051,0.0221,0.00609,0.351,0.511,123.985,3.0,384.0,1.343558282208589,indian,A,0
5.735766666666667,20,0.454,0.337,-15.906,0.0371,0.793,0.00148,0.922,0.249,123.612,3.0,704.0,1.2793053545586106,bluegrass,F,24
4.714883333333334,18,0.522,0.805,-5.427,0.0436,0.00608,0.0,0.265,0.616,176.127,3.0,815.0,1.343558282208589,j-idol,A+,4
4.209266666666666,27,0.373,0.927,-4.14,0.09,0.000365,0.000162,0.0878,0.479,180.012,3.0,745.0,4.067085953878407,spanish,G,30
3.788666666666667,13,0.757,0.153,-23.574,0.047,0.857,0.952,0.106,0.476,102.987,3.0,382.0,2.7259036144578315,idm,G#+,32
3.4,28,0.684,0.898,-4.965,0.0494,0.0174,0.0,0.323,0.808,100.021,3.0,324.0,0.7573891625615764,j-idol,A#+,2
6.9504166666666665,20,0.497,0.974,-5.032,0.0821,0.000247,0.349,0.252,0.232,154.991,3.0,1068.0,3.349056603773585,black-metal,C+,13
2.2711,28,0.397,0.933,-9.578,0.0503,0.275,0.969,0.0951,0.977,135.491,3.0,292.0,1.7389162561576357,bluegrass,D#,16
4.18235,55,0.478,0.738,-4.464,0.0414,0.00432,0.0,0.154,0.353,163.994,3.0,670.0,1.1709531013615733,mandopop,F#-,27
2.34145,12,0.405,0.389,-14.809,0.0419,0.863,0.72,0.134,0.748,89.271,3.0,200.0,3.70048309178744,techno,D+,19
3.6319333333333335,1,0.682,0.877,-4.89,0.0477,0.0158,0.218,0.0439,0.512,144.003,3.0,518.0,3.349056603773585,happy,C+,13
9.496366666666667,33,0.712,0.474,-11.715,0.0516,0.0664,0.745,0.0998,0.0839,127.026,3.0,1198.0,0.916010498687664,techno,E,21
4.386666666666667,57,0.616,0.6,-7.662,0.0417,0.192,0.046,0.176,0.23,119.944,3.0,517.0,4.067085953878407,indian,G-,35
2.4151,0,0.771,0.856,-2.34,0.0265,0.533,0.0,0.105,0.713,111.064,3.0,268.0,2.36741214057508,forro,C#-,12
9.199983333333334,8,0.906,0.918,-8.041,0.0839,0.000146,0.845,0.116,0.51,126.953,3.0,1166.0,1.2793053545586106,chicago-house,F-,29
2.92,0,0.867,0.487,-9.212,0.115,0.231,0.0,0.0872,0.204,100.104,3.0,288.0,4.067085953878407,j-dance,G+,34
3.5051,26,0.631,0.925,-5.591,0.0761,0.627,3.66e-06,0.493,0.799,124.061,3.0,426.0,4.067085953878407,happy,G-,35
6.03,18,0.318,0.623,-5.794,0.0531,1.21e-06,0.935,0.224,0.192,90.051,3.0,539.0,3.70048309178744,black-metal,D-,20
3.5652666666666666,0,0.78,0.541,-7.75,0.0282,0.0877,1.58e-05,0.573,0.83,128.901,3.0,458.0,3.349056603773585,forro,C,9
2.570666666666667,53,0.728,0.802,-7.717,0.043,0.256,0.00262,0.314,0.809,139.992,3.0,354.0,3.70048309178744,forro,D+,19
4.278116666666667,0,0.443,0.932,-5.086,0.0715,2.47e-05,0.00178,0.375,0.454,159.935,3.0,664.0,0.916010498687664,iranian,E-,23
3.78445,50,0.556,0.276,-9.603,0.0269,0.0862,6.89e-06,0.0999,0.216,75.02,3.0,280.0,3.349056603773585,sleep,C+,13
5.899766666666666,49,0.578,0.635,-5.335,0.0278,0.661,0.0,0.138,0.343,137.98,3.0,806.0,3.70048309178744,brazil,D+,19
3.4170333333333334,44,0.756,0.799,-5.728,0.0682,0.0894,0.00044,0.129,0.709,122.04,3.0,413.0,1.2793053545586106,indian,F,24
4.56365,0,0.238,0.777,-5.98,0.151,0.0106,0.73,0.254,0.156,92.322,3.0,407.0,2.36741214057508,iranian,C#+,11
3.237416666666667,46,0.667,0.193,-17.939,0.0316,0.867,0.000222,0.108,0.307,90.77,3.0,287.0,0.916010498687664,indian,E+,22
6.11985,12,0.466,0.759,-8.148,0.0311,0.0304,0.0405,0.171,0.659,180.021,4.0,1078.0,0.7481162540365985,industrial,B-,8
4.812666666666667,32,0.591,0.177,-17.299,0.0811,0.926,0.00106,0.294,0.522,70.959,3.0,341.0,1.343558282208589,bluegrass,A+,4
6.414166666666667,56,0.538,0.907,-6.877,0.0515,0.0567,9.07e-06,0.178,0.345,134.014,3.0,852.0,0.7573891625615764,brazil,A#,1
5.3988,23,0.593,0.588,-14.42,0.043,0.00315,0.124,0.0639,0.328,169.857,3.0,900.0,0.7573891625615764,happy,A#,1
3.288666666666667,67,0.725,0.79,-4.393,0.102,0.0646,0.00883,0.121,0.867,151.985,3.0,496.0,1.343558282208589,spanish,A-,5
1.3791,25,0.198,0.483,-14.552,0.0506,0.831,0.927,0.0979,0.234,76.592,2.0,101.0,2.36741214057508,disney,C#+,11
4.2682166666666665,43,0.301,0.456,-6.606,0.0259,0.34,2.46e-06,0.205,0.193,74.59,3.0,311.0,4.067085953878407,iranian,G+,34
2.5915333333333335,53,0.689,0.801,-4.501,0.122,0.0359,0.000547,0.0743,0.514,142.062,3.0,362.0,2.36741214057508,techno,C#-,12
4.49155,21,0.585,0.184,-14.493,0.0313,0.696,0.000177,0.177,0.509,128.61,3.0,568.0,0.7481162540365985,bluegrass,B+,7
3.5099833333333335,44,0.666,0.896,-8.386,0.12,0.67,2.99e-06,0.149,0.633,130.093,3.0,455.0,4.067085953878407,brazil,G+,34
4.654883333333333,17,0.593,0.584,-6.916,0.0269,0.577,0.00228,0.203,0.665,96.017,3.0,439.0,3.70048309178744,bluegrass,D,15
1.9651,42,0.725,0.552,-9.03,0.027,0.321,0.0,0.101,0.975,97.624,0.0,186.0,3.70048309178744,disney,D+,19
4.5329,11,0.615,0.517,-9.227,0.0425,0.0907,0.729,0.183,0.644,95.08,3.0,422.0,0.7573891625615764,idm,A#,1
8.463866666666666,7,0.885,0.592,-6.898,0.0599,0.000285,0.0934,0.0555,0.708,128.389,3.0,1087.0,1.2793053545586106,chicago-house,F-,29
3.029333333333333,37,0.422,0.117,-13.659,0.0315,0.901,0.0,0.0546,0.231,77.202,3.0,225.0,0.7481162540365985,bluegrass,B+,7
2.9124666666666665,58,0.205,0.0406,-30.85,0.0462,0.97,0.979,0.143,0.0592,87.113,2.0,253.0,1.2793053545586106,sleep,F+,28
3.81755,46,0.649,0.567,-5.726,0.0314,0.316,0.0,0.397,0.635,131.91,3.0,503.0,2.36741214057508,forro,C#+,11
5.236383333333333,2,0.602,0.954,-4.389,0.043,0.000487,0.000916,0.363,0.185,119.961,3.0,619.0,1.1709531013615733,iranian,F#+,26
3.3155,21,0.763,0.623,-5.971,0.285,0.0653,0.0,0.0282,0.8,105.963,3.0,348.0,0.7573891625615764,j-dance,A#-,3
7.132883333333333,6,0.106,0.233,-23.622,0.0391,0.843,0.876,0.141,0.0388,82.33,2.0,696.0,2.36741214057508,iranian,C#,10
2.4164333333333334,53,0.704,0.726,-5.05,0.128,0.00698,0.0151,0.167,0.726,151.972,3.0,364.0,3.349056603773585,industrial,C-,14
4.087183333333333,52,0.654,0.227,-12.619,0.0298,0.906,2.14e-05,0.091,0.373,78.155,3.0,313.0,3.70048309178744,mandopop,D+,19
1.3791,18,0.198,0.483,-14.552,0.0506,0.831,0.927,0.0979,0.234,76.592,2.0,101.0,2.36741214057508,disney,C#+,11
6.28695,11,0.468,0.661,-13.254,0.0406,7.77e-05,0.000738,0.0564,0.282,127.906,3.0,793.0,3.70048309178744,black-metal,D,15
7.656483333333333,8,0.685,0.697,-12.305,0.0373,8.41e-06,0.896,0.069,0.148,129.999,3.0,966.0,0.7573891625615764,chicago-house,A#-,3
3.248666666666667,26,0.674,0.914,-3.311,0.0467,0.016,0.0,0.0402,0.778,93.003,3.0,293.0,4.067085953878407,j-idol,G,30
2.86,41,0.629,0.753,-8.356,0.0753,0.261,9.5e-06,0.0898,0.843,98.887,3.0,276.0,1.1709531013615733,disney,F#+,26
3.1111,22,0.65,0.739,-4.554,0.338,0.0423,0.0,0.075,0.331,114.966,4.0,354.0,0.916010498687664,j-dance,E-,23
4.255333333333334,32,0.598,0.953,-4.487,0.193,0.00148,2.3e-06,0.23,0.312,142.97,3.0,581.0,3.70048309178744,industrial,D-,20
3.0523166666666666,40,0.748,0.356,-13.473,0.176,0.205,0.0,0.0917,0.59,137.641,3.0,415.0,1.1709531013615733,study,F#+,26
3.87755,48,0.521,0.396,-10.654,0.0468,0.828,0.000766,0.1,0.398,77.046,3.0,291.0,0.7481162540365985,brazil,B+,7
3.7842666666666664,8,0.456,0.992,-3.817,0.139,7.98e-06,0.695,0.333,0.416,165.012,3.0,611.0,4.067085953878407,iranian,G-,35
2.834033333333333,22,0.71,0.998,-1.898,0.304,0.0221,0.0,0.529,0.712,140.089,3.0,391.0,2.7259036144578315,happy,G#+,32
5.02305,24,0.596,0.997,-3.259,0.18,0.23,0.00349,0.584,0.15,169.968,3.0,847.0,1.1709531013615733,happy,F#-,27
4.0004333333333335,22,0.783,0.506,-14.552,0.0651,0.952,0.918,0.0676,0.397,117.147,3.0,461.0,3.70048309178744,afrobeat,D+,19
3.7146666666666666,1,0.172,0.951,-5.129,0.0992,0.0,0.886,0.115,0.197,122.02,3.0,447.0,1.1709531013615733,black-metal,F#-,27
3.970466666666667,17,0.599,0.976,-4.478,0.144,0.181,0.00197,0.303,0.259,100.023,3.0,395.0,0.916010498687664,happy,E-,23
1.8947333333333334,33,0.763,0.368,-13.875,0.0892,0.29,0.861,0.102,0.665,75.993,3.0,141.0,1.2793053545586106,study,F,24
4.4128,16,0.612,0.68,-5.608,0.184,0.00075,0.681,0.134,0.439,173.974,3.0,766.0,1.343558282208589,industrial,A,0
3.701766666666667,31,0.342,0.442,-7.312,0.0294,0.24,0.00412,0.107,0.195,88.496,3.0,325.0,4.067085953878407,bluegrass,G+,34
1.6397333333333333,15,0.597,0.928,-8.626,0.034,0.000821,0.798,0.308,0.843,139.084,3.0,223.0,1.7389162561576357,techno,D#-,18
5.7297666666666665,70,0.738,0.798,-6.663,0.0334,0.32,5.15e-06,0.31,0.793,123.01,3.0,695.0,3.349056603773585,indian,C,9
4.574433333333333,17,0.459,0.856,-4.676,0.0491,0.0138,1.3e-06,0.0261,0.645,168.171,3.0,749.0,2.7259036144578315,j-idol,G#,31
1.6935833333333334,5,0.501,0.0664,-20.161,0.0332,0.983,0.00057,0.123,0.547,94.04,3.0,158.0,4.067085953878407,indian,G+,34
5.668,4,0.104,0.964,-5.325,0.0864,9.91e-06,0.57,0.525,0.126,158.191,3.0,882.0,1.343558282208589,black-metal,A,0
3.5014666666666665,1,0.763,0.858,-5.413,0.0496,0.218,0.873,0.103,0.284,101.982,3.0,354.0,3.349056603773585,study,C,9
3.157233333333333,34,0.616,0.314,-11.98,0.0426,0.472,0.0999,0.112,0.0924,104.026,3.0,319.0,1.1709531013615733,idm,F#,25
5.1322,21,0.323,0.902,-6.034,0.11,0.000528,0.00663,0.161,0.407,147.309,3.0,733.0,1.343558282208589,industrial,A+,4
3.9270666666666667,53,0.7,0.899,-8.262,0.117,0.096,1.38e-05,0.327,0.674,109.994,3.0,429.0,2.36741214057508,indian,C#+,11
4.472966666666666,34,0.285,0.867,-3.65,0.0465,0.0101,0.000269,0.0887,0.0378,173.818,3.0,752.0,0.7573891625615764,idm,A#-,3
2.5942166666666666,23,0.866,0.574,-7.836,0.0649,0.00108,0.443,0.0406,0.602,127.951,3.0,328.0,4.067085953878407,chicago-house,G+,34
3.2826666666666666,28,0.263,0.767,-10.161,0.0525,0.00696,0.478,0.356,0.308,125.995,3.0,410.0,4.067085953878407,industrial,G,30
2.86315,14,0.471,0.731,-6.222,0.0921,0.000248,0.731,0.195,0.667,94.511,3.0,256.0,2.36741214057508,breakbeat,C#+,11
4.060433333333333,19,0.0658,0.993,-2.484,0.164,0.000697,0.217,0.317,0.107,199.986,3.0,722.0,1.343558282208589,black-metal,A+,4
4.80555,24,0.646,0.809,-9.072,0.0745,0.000264,0.00109,0.207,0.39,92.5,3.0,444.0,0.916010498687664,industrial,E,21
2.1293166666666665,4,0.737,0.0292,-31.514,0.0617,0.995,0.971,0.0863,0.185,95.036,3.0,200.0,1.343558282208589,disney,A-,5
6.678883333333333,48,0.638,0.962,-8.468,0.0541,0.00223,0.716,0.309,0.562,119.081,3.0,791.0,4.067085953878407,breakbeat,G+,34
3.2444333333333333,29,0.604,0.827,-6.99,0.155,0.443,2.46e-06,0.201,0.315,172.065,3.0,543.0,4.067085953878407,spanish,G+,34
4.515616666666666,24,0.603,0.783,-6.012,0.0486,0.131,4.16e-05,0.234,0.703,127.981,3.0,571.0,1.1709531013615733,indian,F#+,26
2.5521166666666666,48,0.721,0.949,0.402,0.31,0.181,0.0,0.646,0.705,155.015,3.0,394.0,2.36741214057508,industrial,C#+,11
4.123883333333334,33,0.507,0.343,-20.092,0.0405,0.959,0.93,0.102,0.45,154.096,3.0,620.0,0.7573891625615764,idm,A#-,3
6.094483333333334,50,0.307,0.604,-5.592,0.0397,0.593,3.79e-06,0.0789,0.452,85.641,4.0,652.0,4.067085953878407,indian,G+,34
4.714,26,0.318,0.645,-10.555,0.0536,0.128,0.0,0.0825,0.483,74.127,3.0,338.0,3.349056603773585,mandopop,C+,13
12.656666666666666,7,0.728,0.797,-9.004,0.036,1.04e-05,0.756,0.626,0.661,128.025,3.0,1609.0,3.349056603773585,chicago-house,C-,14
4.6671,23,0.671,0.968,-5.591,0.038,0.0841,8.61e-05,0.642,0.963,129.901,3.0,595.0,1.343558282208589,j-idol,A+,4
5.546433333333334,30,0.594,0.999,-0.527,0.0929,0.00654,0.932,0.311,0.111,139.904,3.0,773.0,0.916010498687664,industrial,E,21
1.4655166666666666,22,0.641,0.289,-19.692,0.0484,0.985,0.954,0.104,0.63,116.011,3.0,169.0,1.2793053545586106,disney,F+,28
4.663333333333333,11,0.56,0.886,-8.416,0.0456,0.107,0.833,0.0795,0.964,120.005,3.0,549.0,1.343558282208589,idm,A-,5
2.9196166666666667,42,0.735,0.509,-8.174,0.0684,0.773,0.0484,0.0948,0.32,137.068,3.0,397.0,1.2793053545586106,spanish,F,24
2.1,0,0.598,0.336,-11.992,0.0769,0.778,0.942,0.103,0.0386,90.156,3.0,188.0,1.343558282208589,study,A,0
6.23255,0,0.789,0.883,-4.552,0.0635,0.000309,0.917,0.065,0.363,128.992,3.0,799.0,1.2793053545586106,techno,F,24
6.496666666666667,6,0.316,0.48,-14.772,0.0559,0.828,0.817,0.0685,0.269,89.008,3.0,643.0,4.067085953878407,iranian,G-,35
2.9779666666666667,42,0.773,0.8,-3.929,0.0389,0.75,0.0,0.122,0.792,131.948,3.0,387.0,0.916010498687664,forro,E+,22
0.844,0,0.34,0.332,-17.576,0.0597,0.767,0.635,0.112,0.139,81.286,2.0,65.0,1.1709531013615733,iranian,F#+,26
4.5397,21,0.673,0.984,-1.414,0.288,0.0002,0.898,0.0887,0.105,99.998,3.0,452.0,1.2793053545586106,industrial,F-,29
4.336666666666667,60,0.661,0.572,-5.665,0.0246,0.406,0.0,0.111,0.186,131.954,3.0,561.0,3.349056603773585,mandopop,C+,13
3.9411,55,0.767,0.671,-9.995,0.0317,0.552,3.23e-05,0.201,0.921,135.468,3.0,532.0,1.2793053545586106,mandopop,F+,28
3.564433333333333,58,0.189,0.624,-7.389,0.045,0.0877,0.0,0.0628,0.282,183.259,2.0,645.0,1.343558282208589,brazil,A+,4
3.4582166666666665,57,0.628,0.663,-6.267,0.0298,0.437,0.0,0.527,0.606,132.009,3.0,456.0,1.2793053545586106,forro,F+,28
4.604,45,0.717,0.822,-4.765,0.0334,0.0874,0.0,0.116,0.901,92.998,3.0,428.0,2.7259036144578315,forro,G#+,32
2.525,4,0.503,0.673,-7.685,0.395,0.126,0.0,0.607,0.539,128.454,4.0,290.0,2.36741214057508,j-dance,C#+,11
3.6106666666666665,23,0.498,0.479,-7.251,0.0251,0.629,0.000884,0.229,0.281,109.092,3.0,388.0,1.2793053545586106,disney,F,24
3.695333333333333,48,0.622,0.874,-5.639,0.0437,0.0122,1.8e-05,0.651,0.483,128.015,3.0,470.0,1.343558282208589,mandopop,A,0
4.833333333333333,0,0.4,0.415,-13.288,0.16,0.839,0.362,0.111,0.0383,88.553,0.0,423.0,4.067085953878407,iranian,G-,35
2.345833333333333,4,0.396,0.217,-12.465,0.0415,0.677,0.794,0.176,0.107,84.658,3.0,190.0,1.343558282208589,study,A-,5
3.3485666666666667,21,0.529,0.866,-3.226,0.0503,7.45e-06,0.936,0.152,0.739,174.996,3.0,577.0,2.36741214057508,breakbeat,C#+,11
8.690016666666667,56,0.684,0.604,-9.088,0.0471,0.00487,0.887,0.0456,0.364,123.0,3.0,1066.0,0.7481162540365985,techno,B-,8
3.0986666666666665,27,0.144,0.0158,-34.45,0.0424,0.884,0.834,0.106,0.209,67.858,2.0,203.0,0.7573891625615764,sleep,A#+,2
2.7287166666666667,0,0.625,0.0464,-20.287,0.115,0.991,0.946,0.147,0.455,120.912,2.0,288.0,0.7481162540365985,disney,B-,8
3.94555,20,0.668,0.516,-9.196,0.0726,0.645,0.0,0.0987,0.858,89.252,3.0,344.0,0.7481162540365985,afrobeat,B,6
7.377116666666667,4,0.806,0.615,-8.129,0.0927,0.152,0.774,0.102,0.499,122.061,2.0,898.0,1.343558282208589,techno,A-,5
3.383766666666667,17,0.572,0.988,-5.352,0.0499,0.0064,0.315,0.419,0.656,158.917,3.0,526.0,3.349056603773585,happy,C+,13
5.48745,58,0.71,0.845,-6.878,0.111,0.257,0.0,0.192,0.846,98.016,3.0,534.0,0.7481162540365985,indian,B,6
3.6654166666666668,37,0.534,0.592,-8.56,0.0352,0.0426,0.0385,0.0957,0.202,88.012,3.0,312.0,3.349056603773585,mandopop,C,9
2.6803166666666667,21,0.743,0.535,-5.016,0.284,0.217,3.13e-06,0.119,0.529,100.308,3.0,257.0,4.067085953878407,j-dance,G+,34
3.6773333333333333,3,0.719,0.557,-8.503,0.0365,0.0546,0.0235,0.0982,0.214,114.021,3.0,397.0,0.7481162540365985,mandopop,B,6
5.5449166666666665,35,0.504,0.769,-9.082,0.129,0.0587,0.00255,0.207,0.579,118.562,3.0,724.0,4.067085953878407,spanish,G+,34
4.6236,23,0.671,0.95,-3.39,0.104,0.0358,1.97e-06,0.366,0.6,139.986,3.0,634.0,0.7481162540365985,happy,B,6
3.075483333333333,0,0.295,0.999,-3.66,0.0828,0.441,0.877,0.985,0.0253,140.002,3.0,423.0,0.916010498687664,iranian,E,21
4.526,23,0.743,0.336,-14.684,0.0301,0.892,0.00348,0.0983,0.439,112.305,2.0,497.0,1.1709531013615733,mandopop,F#+,26
5.720416666666667,0,0.146,0.0734,-23.291,0.0375,0.858,0.944,0.0769,0.033,68.61,3.0,384.0,0.7481162540365985,idm,B+,7
4.846,0,0.468,0.699,-6.992,0.133,0.0514,0.252,0.107,0.222,163.239,3.0,618.0,1.343558282208589,idm,A-,5
2.3428666666666667,38,0.673,0.183,-16.714,0.0432,0.97,0.88,0.137,0.597,79.295,3.0,185.0,0.7573891625615764,study,A#+,2
4.215766666666667,27,0.457,0.957,-2.021,0.0449,0.181,4.3e-05,0.218,0.678,164.892,3.0,677.0,3.70048309178744,j-idol,D,15
3.1961666666666666,56,0.622,0.318,-16.183,0.0268,0.855,0.00102,0.117,0.508,124.938,2.0,399.0,1.1709531013615733,indian,F#,25
3.743333333333333,53,0.508,0.0901,-22.456,0.0295,0.943,0.000875,0.18,0.11,70.198,3.0,259.0,4.067085953878407,indian,G+,34
2.418433333333333,50,0.394,0.443,-12.441,0.0371,0.239,0.0,0.782,0.38,67.532,3.0,163.0,4.067085953878407,brazil,G,30
4.103766666666667,16,0.605,0.732,-6.681,0.0737,0.0186,1.65e-06,0.051,0.793,178.022,3.0,723.0,4.067085953878407,afrobeat,G+,34
7.3613333333333335,39,0.255,0.148,-13.001,0.0361,0.626,2.89e-06,0.989,0.0809,117.479,3.0,844.0,1.2793053545586106,indian,F+,28
4.363316666666667,24,0.446,0.862,-2.347,0.042,0.0319,0.0,0.284,0.512,151.976,3.0,647.0,1.2793053545586106,j-idol,F+,28
4.046666666666667,24,0.607,0.775,-5.427,0.267,0.00195,1.15e-06,0.0915,0.736,102.051,3.0,413.0,1.1709531013615733,industrial,F#,25
4.4969166666666665,48,0.603,0.743,-7.013,0.0553,0.728,4.22e-05,0.103,0.341,100.021,3.0,444.0,1.343558282208589,indian,A+,4
2.99565,11,0.771,0.551,-6.809,0.0309,0.569,6.93e-06,0.195,0.519,115.012,3.0,341.0,0.916010498687664,forro,E+,22
4.366666666666666,19,0.694,0.731,-5.111,0.0411,0.0856,2.8e-05,0.305,0.62,125.769,3.0,544.0,0.916010498687664,afrobeat,E-,23
1.9013333333333333,0,0.411,0.174,-12.668,0.0303,0.979,0.000103,0.0778,0.314,49.997,2.0,92.0,1.2793053545586106,sleep,F+,28
3.28795,42,0.614,0.394,-11.954,0.0447,0.307,0.0,0.128,0.296,139.952,3.0,453.0,1.2793053545586106,brazil,F+,28
2.3549333333333333,35,0.723,0.287,-12.613,0.0783,0.957,0.825,0.102,0.253,76.011,3.0,176.0,3.349056603773585,study,C+,13
3.9848833333333333,30,0.62,0.9,-4.158,0.0365,0.00332,0.0,0.0118,0.706,129.999,3.0,512.0,4.067085953878407,afrobeat,G+,34
4.181816666666666,0,0.582,0.854,-7.594,0.0442,0.133,0.174,0.113,0.535,99.029,2.0,403.0,4.067085953878407,spanish,G+,34
3.8973333333333335,17,0.506,0.798,-6.466,0.0322,0.472,0.00593,0.198,0.602,114.798,3.0,436.0,3.70048309178744,bluegrass,D,15
3.69955,0,0.694,0.904,-4.65,0.045,0.092,0.0256,0.0445,0.67,90.003,3.0,332.0,0.916010498687664,forro,E-,23
2.4188,32,0.205,1.0,-24.878,0.0447,0.943,0.525,0.963,1e-05,132.289,2.0,228.0,1.1709531013615733,sleep,F#-,27
2.2524333333333333,16,0.645,0.577,-5.938,0.0261,0.63,3.82e-06,0.1,0.748,106.929,3.0,234.0,3.70048309178744,bluegrass,D+,19
5.770666666666667,63,0.793,0.339,-14.317,0.0555,0.166,0.809,0.11,0.266,125.993,3.0,717.0,1.2793053545586106,techno,F+,28
1.69755,26,0.579,0.89,-7.013,0.0588,0.00284,6.11e-06,0.659,0.888,155.111,3.0,254.0,4.067085953878407,disney,G+,34
5.270216666666666,18,0.707,0.961,-3.419,0.158,0.00274,0.186,0.154,0.161,92.509,3.0,486.0,4.067085953878407,happy,G+,34
2.1004666666666667,11,0.646,0.277,-10.531,0.0315,0.553,0.944,0.117,0.273,86.004,3.0,176.0,0.7481162540365985,study,B+,7
7.846,34,0.499,0.531,-10.022,0.0291,0.0106,0.0,0.247,0.139,104.026,3.0,807.0,0.916010498687664,forro,E+,22
2.06895,26,0.77,0.268,-10.559,0.0775,0.831,0.934,0.108,0.371,86.997,3.0,176.0,3.70048309178744,study,D+,19
4.58015,32,0.707,0.927,-6.861,0.109,0.121,0.55,0.086,0.0519,131.009,3.0,593.0,2.36741214057508,techno,C#,10
3.6222166666666666,20,0.627,0.856,-8.674,0.0326,0.0203,0.911,0.872,0.777,96.963,3.0,351.0,3.349056603773585,afrobeat,C-,14
3.6521666666666666,40,0.599,0.664,-5.747,0.0408,0.827,0.0,0.293,0.452,139.902,3.0,507.0,2.36741214057508,forro,C#,10
3.804883333333333,25,0.573,0.832,-8.546,0.0418,0.00419,0.00132,0.74,0.293,107.979,3.0,409.0,3.70048309178744,industrial,D+,19
6.0597666666666665,35,0.57,0.457,-11.006,0.0856,0.789,2.04e-06,0.971,0.527,79.109,3.0,485.0,2.36741214057508,spanish,C#,10
3.84755,41,0.569,0.496,-11.423,0.0674,0.393,0.924,0.11,0.808,82.822,3.0,305.0,0.916010498687664,afrobeat,E,21
3.77955,61,0.684,0.683,-6.374,0.028,0.581,9.52e-06,0.123,0.676,135.978,3.0,506.0,0.7573891625615764,mandopop,A#+,2
3.289,0,0.733,0.492,-6.672,0.457,0.0686,0.0,0.145,0.653,186.08,3.0,611.0,1.1709531013615733,j-dance,F#+,26
4.875,49,0.934,0.533,-6.17,0.0789,0.00694,0.447,0.0942,0.15,128.001,3.0,624.0,2.7259036144578315,techno,G#+,32
2.403216666666667,58,0.727,0.712,-5.742,0.0597,0.192,0.0,0.196,0.515,123.955,3.0,293.0,0.7573891625615764,chicago-house,A#-,3
2.933883333333333,17,0.689,0.418,-11.424,0.0261,0.194,0.866,0.405,0.151,104.594,3.0,299.0,1.343558282208589,idm,A-,5
2.4130333333333334,59,0.214,0.0422,-28.109,0.0366,0.994,0.896,0.0969,0.0575,69.912,2.0,165.0,3.70048309178744,sleep,D+,19
